merchant,cc_num,trans_date_trans_time,amt_cop,is_fraud,trans_counter,total_amt,fraud_counter,fraud_amt,dist_card
fraud_Corwin-Romaguera,3518669219150142,2020-08-20 13:24:54,13500.6964472,1,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,30344654314976,2020-08-25 20:38:11,19572.23600514,0,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,3526826139003047,2020-12-20 18:52:02,6080.26379298,0,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,3526826139003047,2020-09-12 16:52:39,28492.915000679997,0,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,180036456789979,2020-08-20 13:16:24,1625.7043575,1,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,2266735643685262,2020-07-17 21:48:25,7935.775228720001,1,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,6544734391390261,2020-11-06 22:28:53,11983.001635800001,1,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,6593250708747804,2020-12-24 22:17:24,10651.5570096,0,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,676298633337,2020-11-30 13:06:27,392.78763000000004,0,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,3519607465576254,2020-07-25 22:36:05,2177.789193,0,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,5410056176712193,2020-08-27 22:36:03,5754.2602540200005,0,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,374821819075109,2020-12-22 16:49:09,8892.42978208,0,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,180017442990269,2020-07-20 21:21:22,38134.84310392,0,35,2776914.56041726,14,255784.17197652,34
fraud_Corwin-Romaguera,379897244598068,2020-08-22 18:44:31,39844.92575432,0,35,2776914.56041726,14,255784.17197652,34
fraud_Klocko LLC,577588686219,2020-08-16 20:51:36,197414.75701238,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,577588686219,2020-08-16 20:51:36,197414.75701238,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4512828414983801773,2020-10-17 08:31:47,4791.10081236,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,180048185037117,2020-09-03 01:10:18,1551221.7524980798,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,6011438889172900,2020-12-10 07:13:11,35019.48944292,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,630425673344,2020-08-23 09:08:36,4717.01162454,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,30103132002433,2020-12-12 03:31:22,21613.78443198,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4003989662068504,2020-07-01 07:46:20,21924.45484476,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4957924165498,2020-10-19 06:46:23,26628.892524,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,2512312531485080,2020-11-25 06:29:13,228032.08298052,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4170689372027579,2020-07-29 02:48:39,14877.719058480001,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,374656033243756,2020-09-21 05:11:55,23433.42542112,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4908846471916297,2020-07-10 00:40:35,38878.18308504,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4428780983793657331,2020-06-29 05:09:41,1411641.97418478,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4683520018489354,2020-11-17 11:49:03,34129.36391826,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4792627764422477317,2020-07-28 09:09:42,5095.689695620001,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,374497717543058,2020-06-30 06:50:54,984.1512285,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4585132874641,2020-08-03 07:31:21,24924.454629580003,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,639095706599,2020-08-17 03:52:19,6058.849137280001,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4755696071492,2020-09-08 03:29:14,2988.2639087400003,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,5359543825610251,2020-12-14 10:36:23,20371.102780859997,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,2297447006766555,2020-09-22 04:40:42,5820.11730986,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,2297447006766555,2020-08-01 06:52:14,3201.2191845,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,2720830304681674,2020-08-04 08:30:36,19749.7619553,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,180084576295055,2020-12-13 05:02:49,11557.91329992,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,6539653032686894,2020-11-14 11:12:30,2634.2822336000004,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,676281772837,2020-07-15 01:57:29,2086.138746,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,180049032966888,2020-10-06 08:34:21,16359.6047895,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,2288813824604479,2020-10-06 00:33:42,241834.72560546,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4935858973307492,2020-09-10 03:30:35,17129.904975,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,3523898249167098,2020-11-05 03:01:32,1610.429283,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,2703186189652095,2020-06-23 07:48:47,10046.634714,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4292743669224718067,2020-10-12 17:05:47,4470.04766514,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,3538520143479972,2020-08-28 09:12:36,2468.0156085000003,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,348789608637806,2020-11-10 07:37:01,28226.62607544,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,560881134780,2020-12-27 01:12:19,1977.031071,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,571365235126,2020-12-08 08:34:16,10217.74383614,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,30560609640617,2020-08-15 02:08:08,1577.6969805,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,3525590521269779,2020-08-28 05:44:33,10518.41254698,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,375974680629816,2020-10-16 02:56:34,11184.13486008,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,3583793405872580,2020-09-29 12:42:46,239026.80245966,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,502012776709,2020-12-07 03:08:57,15251.0708115,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,6554245334757802,2020-09-01 06:47:20,4758.17228444,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,376012912828093,2020-06-29 00:32:39,6083.54553322,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,180036456789979,2020-12-15 09:52:20,9384.6304572,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,6506116513503136,2020-12-15 10:14:35,79199.079129,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,4302475216404898,2020-09-04 08:22:48,1415.92670056,1,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,346243940647414,2020-10-02 07:48:20,17264.39865306,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,348253506557335,2020-08-10 03:21:50,5143.3357995,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Klocko LLC,379897244598068,2020-11-15 04:18:20,813.9432555,0,50,4653172.606055739,25,2306357.41959346,48
fraud_Kris-Weimann,577588686219,2020-10-12 12:30:38,153381.08305136,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,3595192916105588,2020-08-23 04:13:26,33330.49714254,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4169388510116,2020-07-28 10:25:33,1492.5929939999999,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,3553629419254918,2020-12-23 06:32:57,1880663.3947774,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,676372984911,2020-07-20 22:52:23,8149.810660200001,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,376445266762684,2020-12-17 02:21:32,923.0509305,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,2229378226512508,2020-08-30 10:45:42,63346.25558610001,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4708992452821239,2020-10-04 09:14:26,2009016.79647318,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,3599237318576484,2020-11-25 02:05:07,21569.40294444,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,343746486082492,2020-12-21 02:15:57,17220.01716552,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4906628655840914250,2020-12-26 00:41:29,26720.041412500002,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4383521454815,2020-10-11 07:37:50,5385.554838,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4839615922685395,2020-07-12 05:55:17,829.2183299999999,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,2712209726293386,2020-09-21 10:17:28,42545.4467895,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,213126662687660,2020-12-26 05:20:08,179567.49487974,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4079773899158,2020-08-31 05:43:56,1427.128389,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,2269768987945882,2020-10-02 10:03:06,426683.62120955996,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,213113338379864,2020-12-27 01:46:00,14924.85527974,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,345832460465610,2020-10-21 10:46:55,8507.66118574,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,3523898249167098,2020-09-07 06:23:50,1885.3806240000001,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,30175986190993,2020-09-13 07:50:54,7729.971929220001,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,30175986190993,2020-07-23 05:12:59,67326.71659817999,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,378904938837132,2020-11-01 01:20:32,61853.1409575,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,60422928733,2020-12-08 03:16:00,7556.797570500001,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,213120463918358,2020-07-19 04:21:21,4412.42274128,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4769426683924058915,2020-11-03 09:39:01,252974.478978,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,30118423745458,2020-10-28 16:15:36,9897.07172142,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,30199621383748,2020-07-07 09:13:24,23513.636443,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,6011679934075347,2020-09-26 23:37:01,19494.94221456,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,30344654314976,2020-10-10 06:21:06,7353.3553967200005,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,30273037698427,2020-10-13 15:16:01,30951.665244,1,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4119762878330989,2020-08-26 22:52:30,711865.38083852,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,3537797820923602,2020-07-10 08:21:07,6898.526599240001,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,30364087349027,2020-07-19 04:53:46,2929577.61102786,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,5456712664803820,2020-12-03 11:15:45,755195.39198064,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,377113842678100,2020-08-19 02:59:04,1656.2545065,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,30150717898388,2020-12-19 10:09:43,624.095901,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4698163635895795,2020-07-24 11:24:08,5120.38609156,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,180065479077096,2020-08-13 09:22:35,162525.00737148,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4689147265057948423,2020-08-05 03:42:29,1346.3887095,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4412720572684931,2020-12-29 05:54:07,309.865797,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,4800395067176717,2020-08-13 11:09:33,1579.879134,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,3560336828629935,2020-07-07 10:10:10,1099.805364,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,676275912597,2020-06-24 04:36:34,535684.5546078,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Kris-Weimann,3576511691045060,2020-08-10 20:09:50,32748.08275516,0,45,10536864.735141661,16,4324337.7724682195,44
fraud_Thompson-Gleason,577588686219,2020-06-22 12:56:52,4009.04827426,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4400011257587661852,2020-09-22 22:57:10,31043.36969658,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,60416207185,2020-12-17 15:21:11,44313.56644834,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,60416207185,2020-12-17 15:21:11,44313.56644834,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,213141712584544,2020-07-20 22:03:13,333765.38129181997,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4003989662068504,2020-12-06 15:45:38,64087.1474643,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,373905417449658,2020-09-25 13:45:35,172018.62985408,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4861310130652566408,2020-11-14 21:48:27,418872.47940251994,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,30428204673351,2020-11-12 13:32:32,63914.272692720006,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,6011724471098086,2020-08-22 16:35:36,32994.38497584,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,374656033243756,2020-08-02 21:45:07,24108.431868,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4908846471916297,2020-12-26 15:43:22,359245.61278278,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,5540636818935089,2020-12-23 18:37:56,18654.01106668,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,3535808924394848,2020-11-09 18:37:07,328556.15225862,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,213174467670432,2020-11-22 14:31:17,16662.924126,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4681601008538160,2020-10-06 12:26:10,242766.7368438,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,5152054598359927,2020-10-19 13:38:46,22648.5711765,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,3527536963490470,2020-09-17 19:52:29,413857.37131049996,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,374497717543058,2020-12-10 19:01:52,621.9137475,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,3566875419572867,2020-12-16 19:52:56,307002.58781306003,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4646845581490336108,2020-12-01 16:14:23,661673.7295060201,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,3567879740649740,2020-08-29 17:43:03,78328.7357897,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4358137750029944984,2020-11-30 22:38:19,29584.429851920002,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,2229378226512508,2020-12-17 16:50:26,337077.3978663,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4301028321766222513,2020-10-20 17:01:31,316621.80272156,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,2383461948823908,2020-11-08 22:22:46,2099.231667,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,30371006069917,2020-10-20 22:00:18,105725.85986098001,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,6011652924285713,2020-12-05 23:42:40,452017.59656698,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,30446018552504,2020-07-11 16:20:44,76397.94240662,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,3540075240003197,2020-09-08 23:23:32,303710.67871104006,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4149238353975790,2020-12-07 20:47:49,344178.43587269995,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,3521417320836166,2020-11-09 20:06:35,132594.94980186,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,370818583810103,2020-08-10 21:53:12,74830.0796982,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4181833256558613886,2020-11-08 21:12:29,2690.5952655,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,6011860238257910,2020-10-20 21:24:50,74687.85975622,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,30551643947183,2020-12-06 15:13:36,364904.59055387997,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4079773899158,2020-08-21 19:13:51,243900.53801329999,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,30328384440870,2020-12-23 18:22:56,31743.100914880004,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4427805710168,2020-08-25 20:51:20,31730.6940435,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,630424987505,2020-12-15 14:22:31,382203.47236440005,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,346273234529002,2020-11-20 13:04:08,185672.22376718,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,348789608637806,2020-11-06 12:10:44,16595.97807168,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,3566094707272327,2020-12-24 20:21:27,57544.281185960004,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4586810168620942,2020-08-28 14:26:10,96662.42181386,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,38199021865320,2020-09-22 16:57:44,316536.29858904006,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,30487648872433,2020-11-24 22:50:03,34385.615280460006,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,3504178999463051,2020-12-28 13:56:35,7582.9834125,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,375974680629816,2020-12-14 17:50:04,45293.19015396001,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,375974680629816,2020-08-18 14:32:27,33685.549042859995,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,4992346398065154184,2020-10-13 23:59:50,4942.5776774999995,0,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,502012776709,2020-12-07 23:42:59,6747.218622,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,30235438713303,2020-11-30 22:47:07,377629.00127458,1,83,10546072.255216861,44,6987710.60949802,79
fraud_Thompson-Gleason,30238755902988,2020-12-25 19:58:49,21543.48939166,1,83,10546072.255216861,44,6987710.60949802,79
